dat_ref,age,income,credit_score,loan_amount,interest_rate,debt_to_income,employment_status,loan_purpose,home_ownership,prediction,prediction_score,target
2025-09-01,40.76425,88537.695,628.5803,25277.531,7.2139416,0.22864132,self_employed,education,own,0,0.4125574,0
2025-09-01,39.279415,84644.7,779.7811,34051.06,7.009008,0.34695083,employed,auto,rent,1,0.54350513,1
2025-09-01,33.825985,38418.68,700.61053,1000.0,8.847877,0.36951658,employed,home,rent,1,0.79904664,1
2025-09-01,38.065502,38820.78,644.2121,45264.848,11.129204,0.36817387,employed,personal,mortgage,0,0.5600355,0
2025-09-01,40.73156,66335.61,561.9991,34377.17,14.73128,0.48804203,employed,personal,mortgage,1,0.57712054,0
2025-09-01,45.94568,50889.926,538.65967,31372.99,14.422117,0.3828436,unemployed,business,mortgage,1,0.8911701,0
2025-09-01,43.36035,60301.883,706.4792,23032.324,8.298742,0.47267222,employed,auto,own,1,0.81306326,0
2025-09-01,32.3546,81146.586,727.47107,32517.791,3.6352334,0.19613887,employed,personal,rent,0,0.16456412,0
2025-09-01,36.162952,68228.49,616.4795,11030.869,10.28633,0.5328458,employed,personal,mortgage,1,0.27152777,1
2025-09-01,40.691505,70926.07,563.7081,31083.586,12.955381,0.4296811,employed,home,own,0,0.44718012,0
2025-09-01,48.081215,102487.42,662.7848,38107.996,14.61416,0.48444852,unemployed,personal,own,1,0.73867565,1
2025-09-01,36.03133,31422.803,742.8558,14672.093,6.904741,0.18470055,employed,personal,mortgage,0,0.0792621,0
2025-09-01,24.4234,99710.336,796.47406,1000.0,7.4557557,0.2710248,employed,business,own,1,0.492651,1
2025-09-01,28.635405,60971.047,720.2591,21687.87,6.012675,0.07963044,employed,personal,rent,0,0.19410245,0
2025-09-01,45.832752,88147.28,672.8009,11674.908,6.327078,0.16315888,self_employed,personal,mortgage,0,0.12577298,0
2025-09-01,47.574528,110066.96,654.0197,31064.99,17.621101,0.5378377,employed,education,own,1,0.6285387,1
2025-09-01,34.957844,75363.24,732.05676,8603.83,18.088177,0.5132152,employed,auto,mortgage,1,0.54738533,1
2025-09-01,30.119467,83877.11,707.0175,39300.777,4.0901847,0.06786127,employed,education,mortgage,0,0.17968884,0
2025-09-01,25.149239,95021.02,558.36523,11810.233,4.81058,0.28236783,self_employed,auto,own,1,0.64218825,1
2025-09-01,25.727848,98868.8,779.21173,10403.273,14.779162,0.28235358,employed,education,own,0,0.2950897,0
2025-09-01,37.3642,137778.02,708.9877,22735.424,5.714597,0.09386137,employed,personal,own,0,0.14408998,0
2025-09-01,23.127367,60713.51,779.07416,29744.64,8.200435,0.3816953,self_employed,auto,rent,0,0.7531669,0
2025-09-01,43.938206,75621.875,730.55524,51435.516,13.920712,0.30748668,self_employed,personal,mortgage,1,0.41677633,1
2025-09-01,48.14182,103453.81,730.9742,21247.768,6.6159506,0.5479678,unemployed,home,own,0,0.40394804,1
2025-09-01,25.627201,60783.684,736.6867,18047.068,6.005632,0.40797132,unemployed,auto,mortgage,0,0.07850809,0
2025-09-01,29.58483,68274.59,621.28784,34402.773,9.326284,0.33020717,employed,auto,mortgage,0,0.16190803,0
2025-09-01,40.884777,79787.32,651.10187,14226.348,8.059361,0.48772112,employed,education,mortgage,0,0.45055795,0
2025-09-01,32.269875,68601.38,837.66956,24838.957,11.258757,0.1797316,unemployed,personal,mortgage,1,0.66486263,1
2025-09-01,44.293808,43474.83,678.2578,17701.299,13.431665,0.25244617,employed,business,rent,1,0.41858703,1
2025-09-01,53.805447,79706.055,613.30707,3247.4604,8.628125,0.23419937,employed,home,own,0,0.06449808,0
2025-09-01,39.535336,147272.6,766.17816,14344.088,11.758544,0.3006172,self_employed,personal,own,0,0.21863721,0
2025-09-01,21.562605,86120.45,566.3216,28220.777,7.1927924,0.4010498,unemployed,auto,mortgage,0,0.34075126,0
2025-09-01,44.00784,98451.05,716.5001,14984.818,12.632013,0.48116478,employed,auto,mortgage,0,0.29155737,0
2025-09-01,37.925484,61327.97,850.0,21823.174,8.833512,0.26116642,unemployed,personal,rent,1,0.84254384,1
2025-09-01,48.38033,47252.55,702.638,20374.746,11.877997,0.1610759,unemployed,personal,mortgage,0,0.5645362,1
2025-09-01,69.89819,69555.52,619.56134,7960.7324,8.435342,0.27402776,self_employed,auto,mortgage,0,0.21328177,0
2025-09-01,30.488821,40152.293,697.7223,22688.69,7.3487105,0.27871665,unemployed,personal,rent,1,0.8406463,1
2025-09-01,33.206524,102135.25,796.8225,11411.558,15.093544,0.42664102,employed,auto,mortgage,0,0.34475267,0
2025-09-01,45.443634,115904.56,809.5723,16913.826,4.3014927,0.4503925,employed,home,mortgage,1,0.3544895,1
2025-09-01,52.37597,181086.56,733.47003,21443.5,3.8401375,0.2801629,self_employed,auto,mortgage,0,0.04674554,0
2025-09-01,66.479,36135.85,652.13574,1425.6469,10.940462,0.120967366,employed,education,mortgage,1,0.93018496,1
2025-09-01,36.93955,78519.3,676.35156,15818.861,5.400873,0.31219482,employed,business,rent,1,0.62856126,1
2025-09-01,31.548784,103659.81,741.12085,12959.8,5.5844626,0.41513252,self_employed,education,mortgage,1,0.71905285,1
2025-09-01,32.484505,34445.36,784.9086,20950.826,13.422855,0.05,employed,personal,mortgage,0,0.23248437,0
2025-09-01,36.73851,72110.13,678.4595,38489.836,6.3563056,0.40373895,employed,personal,mortgage,1,0.7935116,1
2025-09-01,39.03172,20435.666,739.4762,3361.315,10.224143,0.35356206,employed,home,mortgage,1,0.8126208,1
2025-09-01,44.035606,31195.031,789.9483,23486.568,7.154979,0.18134709,employed,auto,mortgage,0,0.41006708,0
2025-09-01,42.375423,48096.48,714.8464,22315.686,3.793171,0.14588939,self_employed,business,own,0,0.38312685,0
2025-09-01,26.653625,71143.41,760.0787,8408.25,11.187137,0.50055057,employed,personal,mortgage,1,0.8677548,1
2025-09-01,23.617634,107943.945,634.86707,10756.407,5.060162,0.43118474,self_employed,auto,mortgage,1,0.5450238,1
2025-09-01,40.698963,115702.414,615.36237,31003.71,10.875521,0.459984,self_employed,personal,mortgage,1,0.5335071,1
2025-09-01,32.847813,31492.361,685.2982,18619.115,6.9426675,0.438251,employed,auto,mortgage,0,0.40154275,0
2025-09-01,34.850056,72842.95,575.4557,25595.723,11.096413,0.36985236,employed,home,mortgage,0,0.14369239,0
2025-09-01,52.56926,52518.957,537.7086,35151.484,6.996749,0.28456882,employed,auto,rent,0,0.30948123,0
2025-09-01,49.87334,53734.28,681.24493,38309.023,6.3139067,0.3961237,self_employed,auto,mortgage,0,0.39565986,0
2025-09-01,37.614994,114177.2,670.7373,27129.525,10.3697,0.2338408,employed,auto,mortgage,0,0.27044275,0
2025-09-01,54.200104,88411.95,647.3156,14512.407,8.97713,0.25028574,employed,personal,rent,1,0.54988134,1
2025-09-01,55.004623,116955.75,623.4593,9227.048,13.422106,0.41080296,employed,personal,rent,1,0.48204458,1
2025-09-01,58.403355,107822.05,674.58746,34114.734,10.459796,0.17694378,self_employed,home,own,0,0.30045757,0
2025-09-01,60.690277,63488.195,697.5919,39037.363,12.691821,0.2825185,employed,auto,own,0,0.36298385,0
2025-09-01,39.53724,65781.81,772.25415,21254.438,9.073744,0.4276808,self_employed,personal,mortgage,0,0.27806005,0
2025-09-01,55.308914,142003.48,838.2718,26670.889,8.0134535,0.29712647,employed,education,mortgage,1,0.7450893,1
2025-09-01,38.332825,105100.58,633.1459,3042.7056,9.961418,0.36876386,employed,auto,own,0,0.68379825,0
2025-09-01,56.565224,49349.07,706.68524,1000.0,10.845289,0.35648265,employed,auto,mortgage,0,0.14186683,0
2025-09-01,39.155926,101076.836,669.71747,28959.752,10.948985,0.46216303,employed,personal,rent,0,0.3345556,0
2025-09-01,42.226616,70786.914,795.3513,25681.658,9.289776,0.3226559,employed,personal,rent,0,0.35719657,0
2025-09-01,29.959623,128080.44,620.5549,18073.59,5.515705,0.19593783,employed,business,own,1,0.5928557,1
2025-09-01,29.839355,61049.254,562.195,12835.542,12.512905,0.21528035,employed,personal,own,0,0.1782296,0
2025-09-01,46.88829,71846.27,620.1856,30676.275,9.832722,0.15073821,employed,auto,mortgage,1,0.7026655,0
2025-09-01,53.634422,118440.52,775.02325,19286.85,4.942329,0.2839484,unemployed,auto,mortgage,0,0.80480397,0
2025-09-01,29.58536,59934.406,712.4673,12053.308,8.2166605,0.08462849,employed,home,mortgage,0,0.31283677,0
2025-09-01,57.90869,24784.686,683.34625,5328.1523,13.392998,0.5265335,employed,personal,rent,1,0.7434462,1
2025-09-01,56.562023,147631.48,690.522,30173.402,20.152134,0.4791739,employed,auto,own,0,0.22232813,0
2025-09-01,46.772,139642.06,608.59784,5778.225,9.810052,0.45310488,self_employed,auto,own,1,0.8232213,0
2025-09-01,53.39791,60212.47,598.2925,25538.76,12.200797,0.2663486,employed,business,own,1,0.7033274,1
2025-09-01,35.693333,87457.22,662.5715,6657.908,11.8399315,0.3031959,employed,auto,rent,0,0.11754388,0
2025-09-01,24.966793,121294.125,671.53345,33540.293,14.224265,0.45398694,employed,business,mortgage,0,0.71420777,0
2025-09-01,35.724735,85958.336,705.0517,37439.98,7.682386,0.3144018,self_employed,auto,mortgage,1,0.8670424,0
2025-09-01,56.269974,32294.863,776.86993,29454.139,4.321463,0.16316907,employed,personal,own,1,0.6411395,1
2025-09-01,57.159298,41306.477,663.5903,16166.249,4.355679,0.24056847,employed,education,mortgage,0,0.41536486,0
2025-09-01,27.802673,109516.91,735.62335,18677.55,10.412445,0.3053192,employed,business,mortgage,1,0.8856169,1
2025-09-01,27.623238,53994.156,820.86694,1000.0,10.156109,0.41490296,self_employed,auto,own,0,0.03757962,0
2025-09-01,31.307781,78105.086,818.47424,26154.82,7.6185603,0.108067825,employed,personal,mortgage,0,0.1565522,1
2025-09-01,18.74106,71547.95,662.9686,7485.7397,10.930332,0.37766922,employed,auto,mortgage,1,0.49856523,1
2025-09-01,34.673035,76103.23,591.1102,22302.783,14.031415,0.45459014,unemployed,education,mortgage,1,0.7573623,1
2025-09-01,47.780254,130912.016,672.0544,1434.5042,9.342184,0.25390863,employed,auto,rent,1,0.7757469,1
2025-09-01,18.0,84227.68,609.8061,24036.936,11.630297,0.29944772,employed,auto,mortgage,0,0.5153069,0
2025-09-01,41.090645,75807.99,730.9443,17006.146,6.933133,0.4360183,employed,personal,own,1,0.601435,1
2025-09-01,59.00121,74726.47,686.9756,11992.283,5.2261014,0.13621941,employed,education,own,0,0.5665175,0
2025-09-01,52.934395,70288.07,754.6928,18757.408,8.797011,0.28842813,employed,auto,rent,1,0.8003623,1
2025-09-01,46.77329,94483.06,699.1877,20711.285,15.2373085,0.28048152,unemployed,home,mortgage,0,0.4849546,0
2025-09-01,43.296722,12000.0,667.9987,21784.297,3.8016126,0.085727125,employed,home,own,0,0.20815603,1
2025-09-01,55.601578,83231.49,655.58044,3749.6995,12.086,0.30238834,employed,personal,mortgage,0,0.48499534,0
2025-09-01,48.052013,63180.367,808.36273,46148.46,13.840441,0.36548483,employed,auto,mortgage,1,0.28212383,1
2025-09-01,38.711536,96657.49,723.17426,12192.108,7.001734,0.4501147,employed,home,own,0,0.35701776,0
2025-09-01,53.22836,83502.66,681.18506,52706.254,9.116835,0.44325832,self_employed,home,mortgage,1,0.8573623,1
2025-09-01,25.627245,58089.574,693.3565,1000.0,6.174633,0.50299394,employed,personal,own,0,0.3320773,0
2025-09-01,51.519737,62248.473,701.5809,1000.0,7.5950584,0.24317376,employed,personal,rent,0,0.5509874,0
2025-09-01,48.575325,76151.56,642.7001,16162.442,12.355441,0.25389463,employed,education,rent,0,0.5863076,1
2025-09-01,44.404682,56312.15,650.0476,14499.966,10.62947,0.3765762,employed,personal,own,0,0.5474715,1
2025-09-01,43.126717,85338.055,721.5088,1000.0,4.969379,0.18160337,employed,auto,own,0,0.36748534,0
2025-09-01,62.18792,79928.86,679.54,35713.758,9.653509,0.3733506,unemployed,home,mortgage,1,0.96930957,1
2025-09-01,54.996475,87152.51,621.72614,17516.85,2.5199149,0.14212337,employed,personal,rent,1,0.641886,1
2025-09-01,58.472073,42183.676,646.7206,17473.71,10.624636,0.17320155,self_employed,auto,mortgage,0,0.54839367,0
2025-09-01,47.853573,95010.766,753.9529,19029.363,15.93198,0.23173416,employed,personal,own,0,0.16811301,0
2025-09-01,55.78335,33518.902,656.8157,35753.375,12.320751,0.3250105,employed,education,mortgage,0,0.2983525,1
2025-09-01,47.39672,107000.06,555.85846,26003.545,5.0159063,0.4185327,self_employed,education,own,0,0.49684656,0
2025-09-01,40.28875,60713.152,730.3694,23289.877,7.5092745,0.30234817,employed,personal,mortgage,1,0.5441973,1
2025-09-01,51.475784,94588.81,609.16644,35720.33,10.192592,0.37674403,employed,home,mortgage,1,0.56700647,1
2025-09-01,38.82539,66563.25,724.0785,31661.303,14.751139,0.42446384,self_employed,personal,rent,1,0.6630032,1
2025-09-01,56.161392,87038.06,756.21484,1000.0,10.335746,0.47722933,employed,education,rent,0,0.19661549,0
2025-09-01,27.494642,90279.45,683.52155,40025.258,6.3406243,0.50849336,employed,education,rent,1,0.9013584,1
2025-09-01,39.053333,67057.37,671.67584,24423.973,9.177365,0.31872666,employed,auto,mortgage,1,0.6445393,1
2025-09-01,33.885025,144332.9,568.97925,25826.86,8.571805,0.21914129,employed,education,mortgage,0,0.061389748,0
2025-09-01,70.08248,55386.113,578.80554,19885.992,9.472711,0.3915133,unemployed,home,mortgage,1,0.5162191,1
2025-09-01,34.226715,63961.625,815.38153,32366.494,4.3269506,0.42882046,employed,personal,mortgage,1,0.39255607,1
2025-09-01,41.393074,93588.93,664.76953,1000.0,10.286043,0.17621036,employed,personal,rent,1,0.30454156,1
2025-09-01,18.0,49361.883,685.1279,34896.125,8.660531,0.2643539,employed,personal,mortgage,1,0.8280087,1
2025-09-01,62.623207,58849.547,680.11273,28724.902,11.714746,0.34883338,employed,personal,own,0,0.2741854,0
2025-09-01,32.336052,85307.24,665.79047,25716.76,8.652787,0.36736196,employed,auto,own,0,0.28542745,0
2025-09-01,60.09584,121414.43,765.10547,30592.695,11.659561,0.30643147,employed,home,rent,0,0.20368408,0
2025-09-01,29.545162,51092.53,715.4004,42990.062,13.112694,0.43987352,self_employed,education,mortgage,1,0.4287511,1
2025-09-01,30.383097,78104.44,613.2528,15086.882,12.767609,0.38370314,employed,personal,mortgage,0,0.4382982,0
2025-09-01,52.039303,105676.19,690.63116,44808.652,12.170131,0.24831347,unemployed,auto,own,0,0.50318533,0
2025-09-01,23.507683,65388.55,715.8364,15476.092,10.336375,0.23014611,employed,personal,mortgage,0,0.28129902,0
2025-09-01,47.223633,27216.102,700.46704,24496.309,8.376651,0.16908729,employed,personal,mortgage,0,0.18047561,1
2025-09-01,32.923424,70927.875,727.8604,16813.158,11.276854,0.3328391,self_employed,personal,rent,1,0.5575019,1
2025-09-01,67.965004,83840.02,622.3038,1617.2883,4.5893316,0.39263314,employed,home,mortgage,1,0.701482,1
2025-09-01,63.7292,78696.55,751.9788,17561.635,12.583026,0.3350847,unemployed,business,own,0,0.15085576,0
2025-09-01,57.286854,46649.92,750.7558,26436.125,7.866172,0.3756841,unemployed,education,own,0,0.20654468,0
2025-09-01,70.05238,140349.36,704.32764,1000.0,5.9250503,0.65117395,employed,personal,own,0,0.2900058,0
2025-09-01,34.644886,79990.22,608.3324,1000.0,2.8133345,0.43957567,employed,education,mortgage,0,0.51723605,0
2025-09-01,51.46045,68201.79,757.3981,7208.334,7.9722433,0.2744523,employed,auto,mortgage,0,0.20644474,0
2025-09-01,30.755575,69205.45,610.73615,40570.188,16.156013,0.30941454,self_employed,personal,own,1,0.8773394,1
2025-09-01,52.59505,64525.92,723.16406,22551.95,11.168633,0.41235644,employed,home,mortgage,0,0.39738694,0
2025-09-01,46.191307,75130.43,675.17084,20413.945,11.882992,0.26918763,employed,personal,rent,1,0.6046993,1
2025-09-01,27.29402,28287.094,850.0,21346.625,9.3682,0.24837615,unemployed,auto,own,0,0.36203596,0
2025-09-01,41.400494,70559.734,563.0092,2547.3435,13.311416,0.3435879,self_employed,auto,own,0,0.109373964,0
2025-09-01,43.25505,71237.53,766.2797,28810.879,10.836566,0.3876386,employed,home,mortgage,1,0.60911065,1
2025-09-01,42.87883,47235.65,563.50525,22695.602,9.077035,0.49004194,employed,home,rent,0,0.30070987,0
2025-09-01,63.592632,88701.33,570.4433,2346.3218,11.513953,0.13600054,unemployed,business,rent,0,0.5210833,0
2025-09-01,29.264214,111242.63,850.0,23487.82,9.323379,0.45864514,employed,home,mortgage,0,0.29708675,0
2025-09-01,33.934696,85541.2,596.7013,12810.8955,8.9653845,0.2859189,self_employed,auto,rent,0,0.17566426,0
2025-09-01,18.0,32462.75,733.1993,25939.816,7.5173783,0.05,unemployed,personal,rent,1,0.3192369,1
2025-09-01,50.11605,55275.402,739.6961,24779.557,11.763956,0.207329,self_employed,personal,mortgage,0,0.10093855,0
2025-09-01,51.846798,91122.93,622.0876,34126.19,8.385419,0.107766226,employed,home,mortgage,0,0.2731419,0
2025-09-01,52.590755,74445.92,706.8495,18956.377,2.921284,0.30052826,employed,personal,mortgage,1,0.7170326,1
2025-09-01,41.5568,45661.63,686.91736,4496.572,2.5,0.1750863,self_employed,auto,mortgage,1,0.58218616,1
2025-09-01,33.150673,56750.008,792.65247,28238.855,4.8509364,0.30125666,employed,personal,own,0,0.47233284,0
2025-09-01,27.673185,87806.0,598.171,50685.863,16.135897,0.28298306,unemployed,personal,own,1,0.94954145,1
2025-09-01,48.775433,96565.97,796.19403,29310.812,11.736123,0.35477147,employed,auto,mortgage,0,0.30699378,0
2025-09-01,32.109715,57219.78,670.28406,25026.36,9.02156,0.1539952,employed,home,own,1,0.28517962,1
2025-09-01,21.918993,50839.0,628.68964,1000.0,7.8086433,0.05,employed,personal,own,0,0.15930043,1
2025-09-01,54.455143,93373.766,796.69226,13660.208,3.4723632,0.41296998,employed,personal,rent,0,0.410238,0
2025-09-01,37.61613,96943.77,625.93005,25698.879,9.562382,0.30481714,employed,education,rent,0,0.35737163,0
2025-09-01,44.03698,42653.305,702.177,37367.215,9.549465,0.34994665,employed,education,mortgage,0,0.22403596,1
2025-09-01,18.0,12000.0,732.6587,20935.336,5.263532,0.20680207,self_employed,personal,own,0,0.25388998,0
2025-09-01,41.49141,52634.62,768.9435,32204.914,9.857833,0.42471206,employed,personal,mortgage,1,0.91890115,1
2025-09-01,39.172077,72212.95,691.14764,10487.73,12.67752,0.28637815,unemployed,education,mortgage,0,0.7940188,0
2025-09-01,64.31438,31430.855,800.45233,2459.6887,16.400478,0.20146668,self_employed,auto,own,0,0.58039904,0
2025-09-01,39.031116,73982.484,747.4122,24546.375,7.1094418,0.0880493,employed,business,rent,1,0.60831606,1
2025-09-01,18.0,91425.164,741.65094,1131.7798,9.508224,0.38047183,employed,home,mortgage,1,0.29225227,1
2025-09-01,39.117527,125051.99,850.0,18272.486,7.174989,0.05,self_employed,auto,rent,0,0.5082842,0
2025-09-01,42.08726,49744.727,822.7955,8095.6733,7.9695544,0.38016233,employed,auto,own,0,0.32264295,0
2025-09-01,57.784405,52849.16,598.5383,20124.863,11.384473,0.27952042,employed,personal,mortgage,0,0.76750124,0
2025-09-01,41.415264,91727.35,634.48785,4957.12,7.5376744,0.41069672,employed,personal,mortgage,0,0.47994488,0
2025-09-01,36.675697,77440.5,763.9212,27581.121,6.1656957,0.24433918,employed,personal,mortgage,0,0.20149496,0
2025-09-01,40.185112,68252.42,725.6622,11091.571,11.264616,0.5603813,employed,personal,rent,1,0.72102326,1
2025-09-01,77.36052,67321.56,652.52625,5546.5996,14.01492,0.25633883,employed,business,own,1,0.60596514,1
2025-09-01,48.29064,12000.0,646.3756,14670.786,12.008908,0.5550226,self_employed,personal,rent,1,0.4939683,1
2025-09-01,38.371708,17099.6,717.6453,1000.0,3.9911232,0.5055404,employed,auto,rent,0,0.34959704,0
2025-09-01,54.640163,94947.34,772.4662,19953.535,7.84869,0.40185112,self_employed,auto,mortgage,1,0.52534604,0
2025-09-01,27.671385,59683.504,737.0441,26498.494,8.424065,0.16799958,employed,home,mortgage,0,0.4251183,0
2025-09-01,32.51884,38386.2,744.43506,16246.632,14.4871025,0.3986108,employed,education,mortgage,0,0.08782001,0
2025-09-01,35.08464,24369.357,750.5472,27451.748,6.213879,0.26390466,self_employed,personal,own,0,0.102435246,0
2025-09-01,19.625114,48366.934,631.2518,8853.54,7.2358484,0.32533973,self_employed,auto,own,1,0.7682583,1
2025-09-01,54.449306,84071.11,742.7649,1000.0,4.9308667,0.16119029,self_employed,home,own,0,0.5255498,0
2025-09-01,31.967691,90341.414,600.0115,35166.227,7.634908,0.15345407,self_employed,auto,mortgage,1,0.90385556,1
2025-09-01,43.571762,17849.662,743.08307,5473.0137,10.104818,0.2902562,self_employed,auto,rent,1,0.27595478,1
2025-09-01,34.738434,50302.86,755.84393,1000.0,8.093266,0.504253,employed,personal,mortgage,1,0.9602349,1
2025-09-01,46.13477,91526.72,634.1804,35867.984,5.859583,0.33971977,employed,auto,mortgage,0,0.20196256,0
2025-09-01,66.25592,94307.88,674.66394,41036.656,10.237555,0.18919729,employed,personal,mortgage,1,0.85290873,1
2025-09-01,37.435993,62177.19,728.06,8206.455,2.7019832,0.3452059,unemployed,home,own,0,0.30631256,0
2025-09-01,35.834663,43067.684,651.18097,30431.035,10.986611,0.38800287,employed,home,mortgage,0,0.27036428,0
2025-09-01,25.862446,72709.71,673.5009,9389.492,13.360249,0.5323962,self_employed,auto,rent,0,0.6499839,0
2025-09-01,38.273403,38993.164,636.1588,11330.061,7.7440977,0.1666398,self_employed,home,mortgage,1,0.3352933,1
2025-09-01,18.0,72772.14,690.5827,34538.992,6.4347553,0.21784888,self_employed,home,mortgage,1,0.47910511,1
2025-09-01,60.564445,104840.414,803.59985,27931.209,14.6552105,0.3250861,employed,personal,own,0,0.71089935,0
2025-09-01,33.574066,99891.47,664.3466,39975.703,13.637336,0.3908507,self_employed,personal,own,0,0.29788685,0
2025-09-01,29.798742,39719.527,766.0755,6307.381,8.766643,0.24870223,employed,personal,rent,0,0.24413833,0
2025-09-01,39.56777,63560.81,623.6092,1000.0,11.804958,0.1952566,self_employed,business,mortgage,1,0.8970511,1
2025-09-01,50.214584,114132.59,670.52124,22813.523,11.340719,0.623234,employed,home,own,0,0.054788988,1
2025-09-01,38.69699,97838.84,683.6917,26230.1,12.772398,0.4515704,employed,business,mortgage,0,0.34613767,0
2025-09-01,56.233524,33256.402,587.63116,26931.488,8.44886,0.45661366,employed,personal,mortgage,0,0.62023705,0
2025-09-01,36.099197,85247.28,592.58386,1000.0,6.6589117,0.2793505,employed,personal,mortgage,1,0.2961188,1
2025-09-01,31.799696,60582.453,628.61285,10425.369,9.246663,0.41771135,employed,personal,rent,0,0.33226454,0
2025-09-01,41.152878,50914.46,750.2549,1000.0,13.028366,0.45795274,self_employed,personal,rent,0,0.107441865,0
2025-09-01,39.85085,113759.81,443.59354,25799.303,14.143332,0.42680636,employed,personal,rent,0,0.24175842,0
2025-09-01,53.791096,119566.766,652.5327,9789.224,8.610604,0.3793052,employed,education,mortgage,0,0.45607883,0
2025-09-01,52.411076,28370.61,685.26917,1000.0,9.793302,0.6135337,self_employed,auto,mortgage,0,0.49901673,0
2025-09-01,35.850792,97074.67,566.01984,25438.086,7.9878845,0.17255203,self_employed,auto,mortgage,0,0.23399532,0
2025-09-01,21.720278,135493.97,646.7132,13728.308,13.917183,0.13251667,self_employed,personal,own,0,0.2317019,0
2025-09-01,49.53221,95910.55,635.0306,37235.574,16.281113,0.50690264,employed,home,mortgage,0,0.3107911,0
2025-09-01,26.16227,23465.346,691.20197,27350.52,11.6630335,0.3451153,self_employed,home,own,1,0.27252555,1
2025-09-01,40.58784,81176.914,672.6986,21060.186,5.6696963,0.28485602,employed,auto,own,1,0.3952198,1
2025-09-01,48.384254,64339.492,681.1858,13775.681,10.03434,0.3686042,employed,home,own,0,0.12060086,0
2025-09-01,65.4555,26270.598,622.62897,22125.44,2.5,0.20382501,employed,education,own,1,0.5441948,1
2025-09-01,70.17257,70709.516,591.00574,1000.0,5.132927,0.49353555,employed,home,own,0,0.24399737,0
2025-09-01,47.301617,42590.56,715.9855,14346.369,9.183031,0.34473822,employed,home,mortgage,1,0.8740856,1
2025-09-01,18.0,79259.164,744.7286,25635.504,7.877804,0.24438296,employed,home,rent,1,0.6819284,1
2025-09-01,27.514723,84519.88,613.96533,16176.599,8.017352,0.25313377,employed,personal,own,1,0.8570591,1
2025-09-01,39.873737,40533.203,779.9712,13233.562,11.381004,0.2518368,employed,personal,mortgage,0,0.30577293,0
2025-09-01,37.385277,85358.25,842.1268,15121.624,6.7114778,0.40676636,employed,auto,mortgage,0,0.18398827,0
2025-09-01,43.4377,52669.23,710.1636,1000.0,5.0619454,0.33068147,employed,education,mortgage,0,0.24733898,0
2025-09-01,43.655087,59654.254,723.94183,6327.2637,6.0091944,0.25979722,employed,home,own,1,0.5137273,1
2025-09-01,26.629673,108233.81,846.5943,17955.955,13.138363,0.4461567,employed,auto,rent,0,0.1563029,0
2025-09-01,49.705067,13846.188,501.28055,20448.41,9.320635,0.2374793,employed,personal,rent,0,0.24659899,0
2025-09-01,30.1846,76103.82,698.8895,26972.74,8.008068,0.32158482,employed,auto,rent,1,0.3906817,1
2025-09-01,44.03756,38947.844,669.8267,12766.3125,9.913008,0.2882609,employed,home,mortgage,1,0.50772697,1
2025-09-01,65.30835,49206.453,798.422,31142.387,11.173373,0.40195832,self_employed,personal,own,1,0.7364181,0
2025-09-01,29.211882,84309.26,664.87067,26667.104,12.014102,0.45189503,self_employed,education,mortgage,0,0.1052757,0
2025-09-01,43.901615,78071.91,801.98395,18671.266,4.9400167,0.1823665,employed,personal,mortgage,1,0.90187925,1
2025-09-01,36.862278,45094.426,500.6955,34824.496,9.014803,0.06864152,employed,home,mortgage,1,0.2971237,1
2025-09-01,29.065405,32721.016,714.30054,26728.553,8.72997,0.29077336,employed,personal,mortgage,0,0.3100026,0
2025-09-01,43.54049,67293.695,593.0865,26412.338,6.9954734,0.44861254,employed,education,own,0,0.5885077,0
2025-09-01,32.125275,113457.836,671.291,31654.635,10.1707735,0.24985938,employed,auto,own,0,0.717584,0
2025-09-01,52.078194,49228.04,683.0118,13132.425,7.2275634,0.40844354,employed,education,mortgage,0,0.38449293,0
2025-09-01,50.165615,90283.32,709.49603,10199.123,11.875908,0.30765617,self_employed,personal,own,1,0.43313742,1
2025-09-01,63.49459,63937.656,664.7024,28397.95,5.857305,0.3486011,employed,auto,mortgage,0,0.2547994,0
2025-09-01,51.892162,59038.117,764.54004,19002.418,11.744649,0.26804346,self_employed,auto,rent,0,0.33056477,1
2025-09-01,50.356922,73965.664,649.9357,24892.316,7.273124,0.26926687,employed,auto,rent,1,0.6811037,1
2025-09-01,18.0,60549.4,683.2646,31927.885,7.003201,0.32033554,self_employed,personal,mortgage,0,0.50267124,0
2025-09-01,53.513096,77063.96,749.1969,39973.066,5.48152,0.35239917,employed,home,own,0,0.3404629,0
2025-09-01,51.777763,30012.135,704.7114,24882.432,14.945137,0.42236978,employed,personal,own,1,0.8414407,1
2025-09-01,32.716316,39090.516,728.1061,31113.057,2.5,0.33092993,self_employed,auto,own,1,0.7013177,1
2025-09-01,64.51468,81961.8,708.3189,19197.936,5.9842033,0.083440594,unemployed,personal,own,0,0.7958863,0
2025-09-01,53.71626,80999.22,728.08,26650.209,12.049118,0.35239545,employed,personal,rent,0,0.57150877,1
2025-09-01,44.759422,54046.01,627.2298,12981.923,11.635755,0.45720086,employed,personal,mortgage,0,0.5247626,0
2025-09-01,51.45692,81736.195,618.3495,36583.39,13.695347,0.35770735,employed,home,own,1,0.7667975,1
